"concept_id","part_of_speech","lemmas","english_lemmas","gloss","english_gloss"
"1248",1,"جدیدکاری | نوسازی","modernisation | modernization","دیکھنے میں یا برتاو میں جدید بنانے کا عمل:""غیرممالک کی نقل پر ہم بہت ساری اشیا کی جدیدکاری کردیتے ہیں""","making modern in appearance or behavior"
"1249",1,"تجدید","overhaul | redevelopment | renovation","پھر سے نئی شکل میں لانے کا نام","the act of improving by renewing and restoring"
"1257",1,"ہواداری","airing | ventilation","صاف ہوا کی آمدورفت یا ہوادار ہونے کا عمل:""ہواداری کےسبب اُمس سے راحت ملتی ہے""","the act of supplying fresh air and getting rid of foul air"
"1259",1,"رفوکاکام | رفوگری","darning","رفو کرنے کا عمل","the act of mending a hole in a garment with crossing threads"
"1261",1,"تحفظ | دیکھ بھال | رکھ رکھاؤ | سرپرسرتی | نگرانی","care | maintenance | upkeep","کسی چیز یا کام کی دیکھ ریکھ کرتے ہوئے اسے بنائے رکھنے اور اچھی طرح چلائے رکھنے کا عمل","activity involved in maintaining something in good working order"
"1271",1,"از سر نو | دوبارہ | نئے سرے سے","reconstruction","کسی چیز وغیرہ کا پھر سے یا دوبارہ بنانے کا عمل","the activity of constructing something again"
"1284",1,"انحطاط | پستی | تنزل | معزولی","debasement | degradation","نیچے کی جانب کھینچنے یا گرانے کا عمل","changing to a lower state (a less respected state)"
"1313",1,"آلودگی | گندگی | ناپاکی","contamination | pollution","آلودہ ہو نے کا عمل","the act of contaminating or polluting; including (either intentionally or accidentally) unwanted substances or factors"
"1315",1,"بھگونا | ترائی","wetting","نم یا تر کرنے کا عمل","the act of making something wet"
"1320",1,"آب پاشی | سینچائی","watering","سینچنے یا پانی دینے کا عمل:""مالی بغیچے کے پودے کی سینچائی کررہاہے""","wetting with water"
"1321",1,"چھڑکاؤ","sparge | sprinkle | sprinkling","سیال مادوں کے چھڑکنے کا عمل","the act of sprinkling or splashing water"
"1328",1,"چال | رفتار","motion | move | movement","چلنے کا عمل","the act of changing location from one place to another"
"1330",1,"باریابی | دخول | رسائی","approach | approaching | coming","پاس جانے کا عمل:""وہ رسائی کی کوشش میں ناکام رہا""","the act of drawing spatially closer to something"
"1343",1,"ٹہلاو | ٹہلنا | گھومنا","walk | walking","ٹہلنے کا عمل:""ٹہلنا صحت کے لئے اچھا ہے""","the act of traveling by foot"
"1346",1,"چکر لگانا | سیر کرنا | گھومنا","meander | ramble","گھومنے پھرنے کا عمل","an aimless amble on a winding course"
"1351",1,"برّانا | بڑبڑا","sleep talking | somniloquism | somniloquy","نیند یا بےہوشی میں بولنے کا عمل:""دی دی کا بڑبڑانا سن کر میں ڈر گئی""","uttering speech while asleep"
"1352",1,"ڈگ | قدم","step","چلنےیادوڑنےمیں ایک جگہ سےپیراٹھاکردوسری جگہ رکھنےکاعمل","the act of changing location by raising the foot and setting it down"
"1357",1,"ٹھکمی","gait","ٹھمکنے یا رک رک کر چلنے کا عمل یا احساس","a person's manner of walking"
"1358",1,"بَھچک | لنگڑاپن | لنگڑانا | لنگڑاہٹ","hitch | hobble | limp","خمیدہ چلنےیالنگڑانےکی حالت یا کیفیت","the uneven manner of walking that results from an injured leg"
"1359",1,"اشپ چال | اشپ رفتار | گھوڑے کی چال","gait","گوڑے کی چال:""گھوڑسوار اشپ رفتار بڑھانے کی کوشش کررہا ہے""","a horse's manner of moving"
"1369",1,"سرپٹ چال | سرپٹ رفتار","canter | lope","گھوڑے کی وہ چال جس میں وہ دو پیراٹھاکر دوڑتاہے","a smooth three-beat gait; between a trot and a gallop"
"1375",1,"ڈگمگاہٹ | لڑکھڑاہٹ","lurch | stagger | stumble","لڑکھڑانے کی حالت یاعمل:""موہن کی لڑکھڑاہٹ ہی بتا رہی ہے کہ وہ نشے میں ہے""","an unsteady uneven gait"
"1384",1,"روانگی | قدم تال | مارچ","march | marching","ٰٓایک صحیح وقت پر قدم کو اٹھانے یا گرانے کا عمل","the act of marching; walking with regular steps (especially in a procession of some kind)"
"1405",1,"دوڑ | دوڑنا","run | running","دوڑنےکاعمل یاکیفیت","the act of running; traveling on foot at a fast pace"
"1411",1,"بَٹکَیّاں | بَکیّاں","crawl | crawling | creep | creeping","بچوں کاگھٹنوں کےبل چلنےکاعمل","a slow mode of locomotion on hands and knees or dragging the body"
"1415",1,"سفر","travel | traveling | travelling","NO_GLOSS","the act of going from one place to another"
"1418",1,"جلوس | سواری","procession","بہت سے لوگوں کی کسی سواری کے ساتھ مظاہرے کے لیے نکلنے کا عمل","the group action of a collection of people or animals or vehicles moving ahead in more or less regular formation"
"1428",1,"سیاحت","tourism | touristry","پیسہ لے کر سیاحوں کو خدمت مہیا کرنے کا کام یا سیاحوں کے لئے گھومنے ، کھانے ،رہنےوغیرہ کا انتظام کر نے کا کام","the business of providing services to tourists"
"1432",1,"گھوڑ سواری | ہارس رائڈنگ","horseback riding | riding","گھوڑے کی سواری کرنے کا عمل","to be carried on horseback as a means of transportation"
"1440",1,"جہاز کا سفر | ہوائی پرواز | ہوائی سفر","air | air travel | aviation","جہاز سے کیا جانے والا سفر","travel via aircraft"
"1441",1,"اڑان | فلائٹ","flight","ہوائی جہاز سے منزل مقصود ہوائی مقام تک کا ثابت سفر:""وہ دو بجے کی اڑان سے آرہا ہ موسم کی خرابی کے سبب اڑان کا وقت تبدیل ہوگیا ہے ممبئی سے بنگلور کی اڑان لگ بھگ دو گھنٹے کی ہے""","a scheduled trip by plane between designated airports"
"1448",1,"اڑان | پرواز","flight | flying","اڑنے کا عمل","an instance of traveling by air"
"1471",1,"اڑان | پراوز","takeoff","ہوائی جہاز وغیرہ کو اڑانے کا عمل","a departure; especially of airplanes"
"1474",1,"سفر | سیاحت | سیاحی | مسافرت","journey | journeying","ایک مقام سے دوسرے دوردراز مقام  تک جانے کا عمل","the act of traveling from one place to another"
"1480",1,"ڈرائیو | رائڈ","drive | ride","سواری گاڑی سے کیا جانے والا سفر خاص طور سے موٹرسے چلنے والی گاڑی سے:""اس کی نئی کار سے ہم لوگ لمبی ڈرائیو پر گئے""","a journey in a vehicle (usually an automobile)"
"1484",1,"سفر | سیاحت","trip","NO_GLOSS","a journey for some purpose (usually including the return)"
"1490",1,"لفٹ","lift","منزل مقصود پر جانے کے لئے اس راستے سے جانے والی کسی گاڑی پر بیٹھ کرمفت میں کی جانے والاسفر:""ایک آدمی بیچ سڑک میں کھڑا ہوکر لفٹ مانگ رہاتھا""","a ride in a car"
"1493",1,"مہم","expedition","کسی بڑے مقصد کے حصول کے لئے نکلنے یا چل پڑنے کا عمل","a journey organized for a particular purpose"
"1495",1,"سفاری","campaign | hunting expedition | safari","لوگوں کے ذریعے جنگل وغیرہ میں کسی جنگلی جانور کو مارنے یا دیکھنے یا دیگر مناظر کو دیکھنے کے لیے گاڑیوں کے ذریعے کیا جانے والا سفر:""لوگ سفاری کے لیے افریقہ جاتے ہیں""","an overland journey by hunters (especially in Africa)"
"1498",1,"ٹریک | ٹریکنگ","trek","وہ لمبا اور مشکل سفر جو پیدل طے کیا جائے:""ہم لوگ ٹریک کے لیے ہمالیہ جارہے ہیں""","any long and difficult trip"
"1500",1,"بیل گاڑی کاسفر | ٹریک","trek","بیل گاڑی کےذریعہ کیاجانےوالاسفرخاص طوپراجتماعی شکل میں","a journey by ox wagon (especially an organized migration by a group of settlers)"
"1502",4,"بےبس ہوکر | عاجزآکر | مجبوراً | مجبورہوکر","grand tour","نہ چاہتے ہو ئے بھی","a sightseeing tour of a building or institution"
"1506",1,"زیارت | مذہبی سفر","pilgrim's journey | pilgrimage","مذہبی مقصد یا عقیدت سے مقدس جگہوں پر زیارت وغیرہ کے لئے جانے کا عمل","a journey to a sacred place"
"1513",1,"سمندری سفر | کشتی کا سفر","ocean trip | voyage","ندی یا سمندر سے کیا جانے والا سفر","an act of traveling by water"
"1514",1,"سمندری سیر | کروز","cruise | sail","مزے کے لئے کیا جانے والا سمندری سفر:""آج رات ہم لوگ کروز پر جائیں گے""","an ocean trip taken for pleasure"
"1535",1,"حوالگی | سپردگی","bringing | delivery","کسی کی چیز اس کے پاس پہنچانے کا عمل:""مال کی سپردگی کی ذمہ داری اسلم نے لے لی ہے آپ پریشان نہ ہوں""","the act of delivering or distributing something (as goods or mail)"
"1544",1,"ڈھلائی | ڈھوائی","carry","ڈھونے کا کام","the act of carrying something"
"1574",1,"ٹریکیوسٹومی","blood transfusion | transfusion","شریان یارگ میں خون یا  پلازما پہنچانے کا عمل:""اس کینسر کے شکار مریض کو ہرماہ ٹریکیوسٹومی کے لیے ہسپتال جانا پڑتا ہے""","the introduction of blood or blood plasma into a vein or artery"
"1584",1,"کوہ پیمائی","mountain climbing | mountaineering","کسی پہاڑ پر چڑھنے کا عمل","the activity of climbing a mountain"
