source,target,language,relation,weight,score_components,method
phoneme:np:/kʰʌ/,phoneme:np:/dʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/kʰʌ/,phoneme:np:/nʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/kʰʌ/,phoneme:np:/pʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/kʰʌ/,phoneme:np:/bʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/kʰʌ/,phoneme:np:/mʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/kʰʌ/,phoneme:np:/jʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/kʰʌ/,phoneme:np:/rʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/kʰʌ/,phoneme:np:/lʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/kʰʌ/,phoneme:np:/sʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/kʰʌ/,phoneme:np:/hʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/kʰʌ/,phoneme:np:/ksʌ/,np,confusable_with,0.533,"{""ipa_sim"": 0.667, ""len_diff"": 0}",automatic_only
phoneme:np:/kʰʌ/,phoneme:np:/ɡjʌ̃/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/ʌ/,np,confusable_with,0.75,"{""ipa_sim"": 1.0, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/ʌi/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/ʌu/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/ʌhʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/kʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/kʰʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/ɡʱʌ/,np,confusable_with,0.75,"{""ipa_sim"": 1.0, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/ŋʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/tsʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/dzʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/ʈʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/ʈʰʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/ɖʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/ɖʱʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/tʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/tʰʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/dʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/dʱʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/nʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/pʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/bʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/bʱʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/mʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/jʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/rʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/lʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/sʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/hʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/ksʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/trʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/ɡjʌ̃/,np,confusable_with,0.5,"{""ipa_sim"": 0.75, ""len_diff"": 2}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/srʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/djʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/dwʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʌ/,phoneme:np:/ttʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/ʌ/,np,confusable_with,0.433,"{""ipa_sim"": 0.667, ""len_diff"": 2}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/ʌi/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/ʌu/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/kʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/ɡʌ/,np,confusable_with,0.75,"{""ipa_sim"": 1.0, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/ŋʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/tsʰʌ/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/dzʱʌ/,np,confusable_with,0.55,"{""ipa_sim"": 0.75, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/ʈʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/ɖʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/ɖʱʌ/,np,confusable_with,0.533,"{""ipa_sim"": 0.667, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/tʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/dʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/dʱʌ/,np,confusable_with,0.533,"{""ipa_sim"": 0.667, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/nʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/pʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/bʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/bʱʌ/,np,confusable_with,0.533,"{""ipa_sim"": 0.667, ""len_diff"": 0}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/mʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/jʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/rʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/lʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/sʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/hʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ɡʱʌ/,phoneme:np:/ɡjʌ̃/,np,confusable_with,0.55,"{""ipa_sim"": 0.75, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/ʌ/,np,confusable_with,0.75,"{""ipa_sim"": 1.0, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/ʌi/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/ʌu/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/ʌhʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/kʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/kʰʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/ɡʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/ɡʱʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/tsʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/dzʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/ʈʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/ʈʰʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/ɖʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/ɖʱʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/tʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/tʰʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/dʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/dʱʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/nʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/pʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/bʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/bʱʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/mʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/jʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/rʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/lʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/sʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/hʌ/,np,confusable_with,0.4,"{""ipa_sim"": 0.5, ""len_diff"": 0}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/ksʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/trʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/srʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/djʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/dwʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/ŋʌ/,phoneme:np:/ttʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/ʌ/,np,confusable_with,0.433,"{""ipa_sim"": 0.667, ""len_diff"": 2}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/ʌi/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/ʌu/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/kʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/ɡʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/ŋʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/tsʰʌ/,np,confusable_with,0.75,"{""ipa_sim"": 1.0, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/dzʱʌ/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/ʈʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/ɖʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/tʌ/,np,confusable_with,0.75,"{""ipa_sim"": 1.0, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/tʰʌ/,np,confusable_with,0.533,"{""ipa_sim"": 0.667, ""len_diff"": 0}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/dʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/nʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/pʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/bʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/mʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/jʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/rʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/lʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/sʌ/,np,confusable_with,0.75,"{""ipa_sim"": 1.0, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/hʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/ksʌ/,np,confusable_with,0.533,"{""ipa_sim"": 0.667, ""len_diff"": 0}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/trʌ/,np,confusable_with,0.533,"{""ipa_sim"": 0.667, ""len_diff"": 0}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/ɡjʌ̃/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/srʌ/,np,confusable_with,0.533,"{""ipa_sim"": 0.667, ""len_diff"": 0}",automatic_only
phoneme:np:/tsʌ/,phoneme:np:/ttʌ/,np,confusable_with,0.533,"{""ipa_sim"": 0.667, ""len_diff"": 0}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/ʌhʌ/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/kʰʌ/,np,confusable_with,0.55,"{""ipa_sim"": 0.75, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/ɡʱʌ/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/tsʌ/,np,confusable_with,0.75,"{""ipa_sim"": 1.0, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/dzʌ/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/ʈʰʌ/,np,confusable_with,0.55,"{""ipa_sim"": 0.75, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/ɖʱʌ/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/tʌ/,np,confusable_with,0.5,"{""ipa_sim"": 0.75, ""len_diff"": 2}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/tʰʌ/,np,confusable_with,0.75,"{""ipa_sim"": 1.0, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/dʱʌ/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/bʱʌ/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/sʌ/,np,confusable_with,0.5,"{""ipa_sim"": 0.75, ""len_diff"": 2}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/ksʌ/,np,confusable_with,0.55,"{""ipa_sim"": 0.75, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/trʌ/,np,confusable_with,0.55,"{""ipa_sim"": 0.75, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/srʌ/,np,confusable_with,0.55,"{""ipa_sim"": 0.75, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/djʌ/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/dwʌ/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/tsʰʌ/,phoneme:np:/ttʌ/,np,confusable_with,0.55,"{""ipa_sim"": 0.75, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/ʌ/,np,confusable_with,0.433,"{""ipa_sim"": 0.667, ""len_diff"": 2}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/ʌi/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/ʌu/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/kʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/ɡʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/ŋʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/tsʰʌ/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/dzʱʌ/,np,confusable_with,0.75,"{""ipa_sim"": 1.0, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/ʈʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/ɖʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/tʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/dʌ/,np,confusable_with,0.75,"{""ipa_sim"": 1.0, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/dʱʌ/,np,confusable_with,0.533,"{""ipa_sim"": 0.667, ""len_diff"": 0}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/nʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/pʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/bʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/mʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/jʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/rʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/lʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/sʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/hʌ/,np,confusable_with,0.483,"{""ipa_sim"": 0.667, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/ɡjʌ̃/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/djʌ/,np,confusable_with,0.533,"{""ipa_sim"": 0.667, ""len_diff"": 0}",automatic_only
phoneme:np:/dzʌ/,phoneme:np:/dwʌ/,np,confusable_with,0.533,"{""ipa_sim"": 0.667, ""len_diff"": 0}",automatic_only
phoneme:np:/dzʱʌ/,phoneme:np:/ʌhʌ/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʱʌ/,phoneme:np:/kʰʌ/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʱʌ/,phoneme:np:/ɡʱʌ/,np,confusable_with,0.55,"{""ipa_sim"": 0.75, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʱʌ/,phoneme:np:/tsʌ/,np,confusable_with,0.35,"{""ipa_sim"": 0.5, ""len_diff"": 1}",automatic_only
phoneme:np:/dzʱʌ/,phoneme:np:/dzʌ/,np,confusable_with,0.75,"{""ipa_sim"": 1.0, ""len_diff"": 1}",automatic_only
